,job_title,company_name,experience,when_posted,job_url
129,Business Analyst - Microbiology Expert,Genpact India Pvt. Ltd.,2 to 4 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/business-analyst-microbiology-expert/genpact-india-pvt-ltd/11161769/
130,Assistant Manager - Product Expert,Genpact India Pvt. Ltd.,1 to 4 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/assistant-manager-product-expert/genpact-india-pvt-ltd/11161899/
131,Assistant Manager - Chemistry experts,Genpact India Pvt. Ltd.,2 to 7 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/assistant-manager-chemistry-experts/genpact-india-pvt-ltd/11160804/
132,Business Analyst - Chemistry experts,Genpact India Pvt. Ltd.,3 to 5 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/business-analyst-chemistry-experts/genpact-india-pvt-ltd/11162762/
133,Assistant Vice President - Record to Report,Genpact India Pvt. Ltd.,4 to 7 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/assistant-vice-president-record-to-report/genpact-india-pvt-ltd/11161733/
134,Senior Manager - Project Management,Genpact India Pvt. Ltd.,4 to 6 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/senior-manager-project-management/genpact-india-pvt-ltd/11161761/
135,Assistant Manager - Microbiology Expert,Genpact India Pvt. Ltd.,3 to 5 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/assistant-manager-microbiology-expert/genpact-india-pvt-ltd/11161766/
136,Business Analyst - Regulatory Affairs,Genpact India Pvt. Ltd.,2 to 6 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/business-analyst-regulatory-affairs/genpact-india-pvt-ltd/11161934/
137,Lead consultant - Regulatory Affairs,Genpact India Pvt. Ltd.,1 to 4 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/lead-consultant-regulatory-affairs/genpact-india-pvt-ltd/11162004/
138,Assistant Vice President - Regulatory Affairs,Genpact India Pvt. Ltd.,5 to 7 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/assistant-vice-president-regulatory-affairs/genpact-india-pvt-ltd/11162402/
139,"Lead Consultant, Java",Genpact India Pvt. Ltd.,4 to 6 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/lead-consultant-java/genpact-india-pvt-ltd/11162385/
140,Manager - Internal Audit & Quality Assurance,Genpact India Pvt. Ltd.,3 to 5 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/manager-internal-audit-quality-assurance/genpact-india-pvt-ltd/11162460/
141,Management Trainee - Regulatory affairs,Genpact India Pvt. Ltd.,1 to 4 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/management-trainee-regulatory-affairs/genpact-india-pvt-ltd/11162090/
142,Manager - Regulatory Affairs,Genpact India Pvt. Ltd.,3 to 5 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/manager-regulatory-affairs/genpact-india-pvt-ltd/11162358/
143,Senior Manager - Commercial Solutions,Genpact India Pvt. Ltd.,5 to 8 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/senior-manager-commercial-solutions/genpact-india-pvt-ltd/11163309/
144,Assistant Manager - CMC PA CHANGES,Genpact India Pvt. Ltd.,3 to 5 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/assistant-manager-cmc-pa-changes/genpact-india-pvt-ltd/11163334/
145,Senior Java Developer - Core Java and Python,Genpact India Pvt. Ltd.,3 to 8 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/senior-java-developer-core-java-and-python/genpact-india-pvt-ltd/11162200/
146,ETL SENIOR DEVELOPER,Genpact India Pvt. Ltd.,3 to 5 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/etl-senior-developer/genpact-india-pvt-ltd/11162277/
147,Management Trainee - CMC PA Changes,Genpact India Pvt. Ltd.,2 to 3 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/management-trainee-cmc-pa-changes/genpact-india-pvt-ltd/11162555/
148,WFH as BDT with EdTech,Wroots Global Private Limited,0 to 2 Yrs,"Jan 26, 2021",https://www.shine.com/jobs/wfh-as-bdt-with-edtech/wroots-global-private-limited/11204746/
149,Urgent hiring for Voice process,Hexaware Technologies Ltd,1 to 4 Yrs,"Jan 25, 2021",https://www.shine.com/jobs/urgent-hiring-for-voice-process/hexaware-technologies-ltd/11203131/
150,Assistant Team Leader (Sales),Wroots Global Private Limited,1 to 6 Yrs,"Jan 25, 2021",https://www.shine.com/jobs/assistant-team-leader-sales/wroots-global-private-limited/11203809/
151,Angular developer,HARJAI COMPUTERS PRIVATE LIMITED,3 to 8 Yrs,"Jan 24, 2021",https://www.shine.com/jobs/angular-developer/harjai-computers-private-limited/11202154/
152,"Consultant - CA,",Aditya Birla Management Corporation Pvt. Ltd.,1 to 4 Yrs,"Jan 23, 2021",https://www.shine.com/jobs/consultant-ca/aditya-birla-management-corporation-pvt-ltd/11199938/
153,Relationship Manager Dealing,SMC Global Securities Ltd,0 to 3 Yrs,"Jan 23, 2021",https://www.shine.com/jobs/relationship-manager-dealing/smc-global-securities-ltd/11200502/
154,Sales Executive,SMC Global Securities Ltd,0 to 2 Yrs,"Jan 23, 2021",https://www.shine.com/jobs/sales-executive/smc-global-securities-ltd/11200523/
155,Area Head FAT,Aditya Birla Management Corporation Pvt. Ltd.,5 to 8 Yrs,"Jan 22, 2021",https://www.shine.com/jobs/area-head-fat/aditya-birla-management-corporation-pvt-ltd/11197833/
156,Finacle Core_Customization,Infosys Limited,4 to 7 Yrs,"Jan 22, 2021",https://www.shine.com/jobs/finacle-core_customization/infosys-limited/11197673/
157, | Manual Tester | Immediate Joiner | Insurance Domain | Mumbai (Malad),HARJAI COMPUTERS PRIVATE LIMITED,2 to 5 Yrs,"Jan 22, 2021",https://www.shine.com/jobs/job-manual-tester-immediate-joiner-insurance-domain-mumbai-malad/harjai-computers-private-limited/11199264/
158, | Urgent opening for Node.JS Developer for Mumbai Location,HARJAI COMPUTERS PRIVATE LIMITED,4 to 9 Yrs,"Jan 22, 2021",https://www.shine.com/jobs/job-urgent-opening-for-nodejs-developer-for-mumbai-location/harjai-computers-private-limited/11199566/
159,Ui Developer,Quess Corp (Magna Infotech),2 to 6 Yrs,"Jan 21, 2021",https://www.shine.com/jobs/ui-developer/quess-corp-magna-infotech/11195568/
160,Urgent opening for Accessibility Consultant for Mumbai Location,HARJAI COMPUTERS PRIVATE LIMITED,3 to 8 Yrs,"Jan 21, 2021",https://www.shine.com/jobs/urgent-opening-for-accessibility-consultant-for-mumbai-location/harjai-computers-private-limited/11195854/
161, | Automation Tester | CMMI Level | Bangalore | Mumbai,HARJAI COMPUTERS PRIVATE LIMITED,5 to 10 Yrs,"Jan 21, 2021",https://www.shine.com/jobs/job-automation-tester-cmmi-level-bangalore-mumbai/harjai-computers-private-limited/11197515/
162,Asp.net Developer,HARJAI COMPUTERS PRIVATE LIMITED,2 to 7 Yrs,"Jan 21, 2021",https://www.shine.com/jobs/aspnet-developer/harjai-computers-private-limited/11195596/
163,recr assignment,Aditya Birla Management Corporation Pvt. Ltd.,2 to 6 Yrs,"Jan 20, 2021",https://www.shine.com/jobs/recr-assignment/aditya-birla-management-corporation-pvt-ltd/11195085/
164,Dot Net Developer | Insurance Domain | Airoli (Navi Mumbai),HARJAI COMPUTERS PRIVATE LIMITED,2 to 6 Yrs,"Jan 20, 2021",https://www.shine.com/jobs/dot-net-developer-insurance-domain-airoli-navi-mumbai/harjai-computers-private-limited/11194881/
165,Debt Manager - Guntur,ICICI Bank Ltd,4 to 8 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/debt-manager-guntur/icici-bank-ltd/11193584/
166,Hiring for Credit Manager- Ambala,ICICI Bank Ltd,4 to 9 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/hiring-for-credit-manager-ambala/icici-bank-ltd/11193409/
167,Team Member- EB Servicing,Aditya Birla Management Corporation Pvt. Ltd.,3 to 4 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/team-member-eb-servicing/aditya-birla-management-corporation-pvt-ltd/11193371/
168,"Assistant Manager - Regulatory Compliance, HO Mumbai",Aditya Birla Management Corporation Pvt. Ltd.,2 to 4 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/assistant-manager-regulatory-compliance-ho-mumbai/aditya-birla-management-corporation-pvt-ltd/11193370/
169,Pratice Head - Liability & Large Risk,Aditya Birla Management Corporation Pvt. Ltd.,9 to 13 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/pratice-head-liability-large-risk/aditya-birla-management-corporation-pvt-ltd/11193269/
170,Credit Manager,ICICI Bank Ltd,4 to 9 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/credit-manager/icici-bank-ltd/11193367/
171,Debt Manager - Hyderabad,ICICI Bank Ltd,4 to 8 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/debt-manager-hyderabad/icici-bank-ltd/11193547/
172,Etl Developer,Quess Corp (Magna Infotech),4 to 9 Yrs,"Jan 19, 2021",https://www.shine.com/jobs/etl-developer/quess-corp-magna-infotech/11193575/
173,IT Recruiter opportunity for Freshers,HARJAI COMPUTERS PRIVATE LIMITED,0 to 2 Yrs,"Jan 18, 2021",https://www.shine.com/jobs/it-recruiter-opportunity-for-freshers/harjai-computers-private-limited/11192175/
174,Urgently looking for IT Recruiter for Malad location,HARJAI COMPUTERS PRIVATE LIMITED,0 to 2 Yrs,"Jan 16, 2021",https://www.shine.com/jobs/urgently-looking-for-it-recruiter-for-malad-location/harjai-computers-private-limited/11189294/
175,It Recruiter,HARJAI COMPUTERS PRIVATE LIMITED,0 to 3 Yrs,"Jan 16, 2021",https://www.shine.com/jobs/it-recruiter/harjai-computers-private-limited/11189488/
176,Head - Data Centre Operations,Aditya Birla Management Corporation Pvt. Ltd.,13 to 18 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/head-data-centre-operations/aditya-birla-management-corporation-pvt-ltd/11188869/
177,SBI cap Securities - Hiring Home Loan Sales Executive - Mumbai,SBICAP Securities Limited.,1 to 6 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/sbi-cap-securities-hiring-home-loan-sales-executive-mumbai/sbicap-securities-limited/11143278/
178,IT Recruiter,HARJAI COMPUTERS PRIVATE LIMITED,2 to 7 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/it-recruiter/harjai-computers-private-limited/11188784/
179,Team Member- POM Claims,Aditya Birla Management Corporation Pvt. Ltd.,2 to 3 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/team-member-pom-claims/aditya-birla-management-corporation-pvt-ltd/11188148/
180,Urgent Opening for Relationship Manager-Direct Marketing Sales-,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/urgent-opening-for-relationship-manager-direct-marketing-sales/reliance-nippon-life-insurance-company-limited/11163933/
181,We are urgently looking for IT recruiter for our organisation in Mumbai location,HARJAI COMPUTERS PRIVATE LIMITED,0 to 5 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/we-are-urgently-looking-for-it-recruiter-for-our-organisation-in-mumbai-location/harjai-computers-private-limited/11188832/
182,SBI Cap Sec - Auto Loan Sales Executive - Mumbai,SBICAP Securities Limited.,0 to 5 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/sbi-cap-sec-auto-loan-sales-executive-mumbai/sbicap-securities-limited/11188867/
183,Urgently looking for IT recruiter_ Malad Mumbai Location,HARJAI COMPUTERS PRIVATE LIMITED,0 to 5 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/urgently-looking-for-it-recruiter_-malad-mumbai-location/harjai-computers-private-limited/11188932/
184,IT Recruiter / Sr. IT Recruiter / TL,HARJAI COMPUTERS PRIVATE LIMITED,1 to 6 Yrs,"Jan 15, 2021",https://www.shine.com/jobs/it-recruiter-sr-it-recruiter-tl/harjai-computers-private-limited/11188826/
185,Manager HR Sales Program Management,Aditya Birla Management Corporation Pvt. Ltd.,4 to 8 Yrs,"Jan 14, 2021",https://www.shine.com/jobs/manager-hr-sales-program-management/aditya-birla-management-corporation-pvt-ltd/11186373/
186,Sr.RM Manager-Direct Marketing-RNLIC,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,0 to 5 Yrs,"Jan 14, 2021",https://www.shine.com/jobs/srrm-manager-direct-marketing-rnlic/reliance-nippon-life-insurance-company-limited/11182383/
187,Hr Recruiter,ICICI Bank Ltd,1 to 4 Yrs,"Jan 14, 2021",https://www.shine.com/jobs/hr-recruiter/icici-bank-ltd/11183938/
188,Territory Sales Manager openings@ Sal upto 7.5L,Wroots Global Private Limited,1 to 6 Yrs,"Jan 14, 2021",https://www.shine.com/jobs/territory-sales-manager-openings-sal-upto-75l/wroots-global-private-limited/11186889/
189,Hiring for Agency Development Manager,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Feb 09, 2021",https://www.shine.com/jobs/hiring-for-agency-development-manager/reliance-nippon-life-insurance-company-limited/11227006/
190,Urgently Opening for .Net Lead for Mumbai location.,HARJAI COMPUTERS PRIVATE LIMITED,6 to 11 Yrs,"Jan 13, 2021",https://www.shine.com/jobs/urgently-opening-for-net-lead-for-mumbai-location/harjai-computers-private-limited/11183295/
191,Technical Support Specialist Iii,Quess Corp (Magna Infotech),2 to 7 Yrs,"Jan 13, 2021",https://www.shine.com/jobs/technical-support-specialist-iii/quess-corp-magna-infotech/11184357/
192,Hr Recruiter - In House Talent Acquisition - 2nd largest life insurance co firm,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 2 Yrs,"Jan 12, 2021",https://www.shine.com/jobs/hr-recruiter-in-house-talent-acquisition-2nd-largest-life-insurance-co-firm/reliance-nippon-life-insurance-company-limited/11148562/
193,Hr Executive - Talent Acquisition,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 2 Yrs,"Jan 12, 2021",https://www.shine.com/jobs/hr-executive-talent-acquisition/reliance-nippon-life-insurance-company-limited/10608793/
194,Agency Recruitment & Development Manager(Team Leader) - RNLIC - SALES,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 12, 2021",https://www.shine.com/jobs/agency-recruitment-development-managerteam-leader-rnlic-sales/reliance-nippon-life-insurance-company-limited/11182263/
195,Urgently looking for Reactjs developer for Mumbai location.,HARJAI COMPUTERS PRIVATE LIMITED,3 to 8 Yrs,"Jan 12, 2021",https://www.shine.com/jobs/urgently-looking-for-reactjs-developer-for-mumbai-location/harjai-computers-private-limited/11181907/
196,Cluster Manager - HDFC Branch Banking - Mumbai,Aditya Birla Management Corporation Pvt. Ltd.,3 to 8 Yrs,"Jan 11, 2021",https://www.shine.com/jobs/cluster-manager-hdfc-branch-banking-mumbai/aditya-birla-management-corporation-pvt-ltd/11180941/
197,Big Data Developer,Quess Corp (Magna Infotech),2 to 6 Yrs,"Jan 11, 2021",https://www.shine.com/jobs/big-data-developer/quess-corp-magna-infotech/11180013/
198,Fpga Engineer,Quess Corp (Magna Infotech),3 to 7 Yrs,"Jan 11, 2021",https://www.shine.com/jobs/fpga-engineer/quess-corp-magna-infotech/11181048/
199,ARDM-(Team Leader)-Urgent Requirement,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 09, 2021",https://www.shine.com/jobs/ardm-team-leader-urgent-requirement/reliance-nippon-life-insurance-company-limited/11177040/
200,Opening for Relationship Manager,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 09, 2021",https://www.shine.com/jobs/opening-for-relationship-manager/reliance-nippon-life-insurance-company-limited/11177053/
201, | Urgent Opening for IT Recruiter/Sr. Recruiter/ Recruitment Manager,HARJAI COMPUTERS PRIVATE LIMITED,2 to 7 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/job-urgent-opening-for-it-recruitersr-recruiter-recruitment-manager/harjai-computers-private-limited/11165586/
202,It Recruiter,HARJAI COMPUTERS PRIVATE LIMITED,1 to 6 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/it-recruiter/harjai-computers-private-limited/11165433/
203,Technical Recruiter - Harjai Computers Pvt Ltd,HARJAI COMPUTERS PRIVATE LIMITED,1 to 6 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/technical-recruiter-harjai-computers-pvt-ltd/harjai-computers-private-limited/11165420/
204,IT Recruiter,HARJAI COMPUTERS PRIVATE LIMITED,0 to 5 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/it-recruiter/harjai-computers-private-limited/11164365/
205,Automation Testing,HARJAI COMPUTERS PRIVATE LIMITED,3 to 5 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/automation-testing/harjai-computers-private-limited/11173279/
206,Hiring for Back Office Profile,Hexaware Technologies Ltd,1 to 6 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/hiring-for-back-office-profile/hexaware-technologies-ltd/11168497/
207,Sr.Agency Recruitment Development Manager(TL),RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/sragency-recruitment-development-managertl/reliance-nippon-life-insurance-company-limited/11173983/
208,Sales Executive,SMC Global Securities Ltd,0 to 1 Yr,"Jan 08, 2021",https://www.shine.com/jobs/sales-executive/smc-global-securities-ltd/11176107/
209,Automation Tester,HARJAI COMPUTERS PRIVATE LIMITED,3 to 7 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/automation-tester/harjai-computers-private-limited/11173239/
210, | Full Stack Developer | CMMI Level | Mumbai | Chennai,HARJAI COMPUTERS PRIVATE LIMITED,3 to 8 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/job-full-stack-developer-cmmi-level-mumbai-chennai/harjai-computers-private-limited/11173354/
211,React Native Developer,HARJAI COMPUTERS PRIVATE LIMITED,4 to 7 Yrs,"Jan 08, 2021",https://www.shine.com/jobs/react-native-developer/harjai-computers-private-limited/11174565/
212,Technical Manager,HARJAI COMPUTERS PRIVATE LIMITED,5 to 10 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/technical-manager/harjai-computers-private-limited/11162994/
213,Sr Relationship Manager,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/sr-relationship-manager/reliance-nippon-life-insurance-company-limited/11172181/
214,TL - PMS Operations,Aditya Birla Management Corporation Pvt. Ltd.,10 to 14 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/tl-pms-operations/aditya-birla-management-corporation-pvt-ltd/11172083/
215,TM -Digital Business,Aditya Birla Management Corporation Pvt. Ltd.,5 to 7 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/tm-digital-business/aditya-birla-management-corporation-pvt-ltd/11172002/
216,Analytics Manager,SBI GENERAL INSURANCE COMPANY LIMITED,4 to 7 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/analytics-manager/sbi-general-insurance-company-limited/11170463/
217,Analytics Executive,SBI GENERAL INSURANCE COMPANY LIMITED,3 to 5 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/analytics-executive/sbi-general-insurance-company-limited/11170460/
218,Fpga Engineer,Quess Corp (Magna Infotech),3 to 5 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/fpga-engineer/quess-corp-magna-infotech/11171362/
219,Sr. ARDM - SPOT OFFER-IMMEDIATE JOINER,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 5 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/sr-ardm-spot-offer-immediate-joiner/reliance-nippon-life-insurance-company-limited/11152171/
220,Big Data Developer,Quess Corp (Magna Infotech),2 to 6 Yrs,"Jan 07, 2021",https://www.shine.com/jobs/big-data-developer/quess-corp-magna-infotech/11171332/
221,Practice Head - Property & Large Risks,Aditya Birla Management Corporation Pvt. Ltd.,10 to 12 Yrs,"Jan 06, 2021",https://www.shine.com/jobs/practice-head-property-large-risks/aditya-birla-management-corporation-pvt-ltd/11170849/
222,We are urgently looking for Java Developer for Mumbai (Belapur) Location.,HARJAI COMPUTERS PRIVATE LIMITED,3 to 8 Yrs,"Jan 06, 2021",https://www.shine.com/jobs/we-are-urgently-looking-for-java-developer-for-mumbai-belapur-location/harjai-computers-private-limited/11170645/
223,Deputy Manager - IT Operations,Aditya Birla Management Corporation Pvt. Ltd.,8 to 10 Yrs,"Jan 05, 2021",https://www.shine.com/jobs/deputy-manager-it-operations/aditya-birla-management-corporation-pvt-ltd/11170591/
